page,priority,content
0,0.33333333333333337,""
0,0.33333333333333337,""
0,0.6666666666666667,"Sunrun Vulcan Issuer 2021-1, LLC  1  March 17, 2021"
0,0.08333333333333334,""
0,0.16666666666666669,""
0,0.8333333333333333,". Analytical Contacts .  . Usman Khan, Director . +1 (646) 731-2488 . usman.khan@kbra.com  .  . Cecil Smart, Jr., Senior Managing Director . +1 (646) 731-2381 . cecil.smart@kbra.com"
0,0.5833333333333334,".  . Shi Shen, Associate . +1 (646) 731-2480 . shi.shen@kbra.com .  . Andrew Lin, Senior Director . +1 (646) 731-2483 . andrew.lin@kbra.com"
0,1.0,"Sunrun Vulcan Issuer"
0,0.9166666666666667,"2021-1, LLC"
0,0.75,"$201,000,000 Solar Asset Backed Notes, Series 2021-1"
0,0.33333333333333337,""
0,0.5,"Structured Finance: ABS | New Issue Report"
1,0.07575757575757576,""
1,0.07575757575757576,""
1,0.9393939393939393,"Sunrun Vulcan Issuer 2021-1, LLC  2  March 17, 2021"
1,0.030303030303030304,""
1,0.9696969696969697,"Table of Contents .  . Executive Summary ..................................................................................................................................... 3"
1,0.9090909090909091,"Key Changes from Vivint Solar Financing VII, LLC (VSLR 2020-1) .................................................................... 6"
1,0.3939393939393939,"Transaction Overview ................................................................................................................................... 6"
1,0.8484848484848484,"Sunrun Transaction Comparison ................................................................................................................. 7"
1,0.33333333333333337,"Tax Equity Structure ................................................................................................................................. 7"
1,0.15151515151515152,"Partnership Flip ..................................................................................................................................... 7"
1,0.5454545454545454,"Tax Loss Insurance Policies..................................................................................................................... 8"
1,0.8181818181818181,"Originator and Manager Review ..................................................................................................................... 8"
1,0.8787878787878788,"Customer Acquisition & Development .............................................................................................................. 9"
1,0.2121212121212121,"Underwriting ............................................................................................................................................ 9"
1,0.18181818181818182,"Site Survey ............................................................................................................................................. 9"
1,0.2878787878787879,"Engineering Design ................................................................................................................................... 9"
1,0.12121212121212122,"Installation .............................................................................................................................................. 9"
1,0.6515151515151516,"Monitoring & Maintenance ........................................................................................................................ 10"
1,0.24242424242424243,"Collections Policy .................................................................................................................................... 10"
1,0.6515151515151516,"Contract Reassignments .......................................................................................................................... 11"
1,0.36363636363636365,"Production Estimate ................................................................................................................................ 11"
1,0.7575757575757575,"KBRA Production Estimate ....................................................................................................................... 11"
1,0.5909090909090909,"P-50 Production Estimates .................................................................................................................... 12"
1,0.5909090909090909,"P-90 Production Estimates .................................................................................................................... 12"
1,0.7121212121212122,"Operations & Maintenance ........................................................................................................................... 12"
1,0.5151515151515151,"Summary of Collateral ................................................................................................................................ 13"
1,0.7121212121212122,"Cash Flow Assumptions .............................................................................................................................. 14"
1,0.46969696969696967,"Base Case Scenario ................................................................................................................................ 14"
1,0.2878787878787879,"A- Stress Scenario .................................................................................................................................. 15"
1,0.7878787878787878,"Rating Sensitivity and Surveillance ............................................................................................................... 16"
1,0.46969696969696967,"ESG Considerations ................................................................................................................................ 17"
1,0.4242424242424242,"Transaction Structure ................................................................................................................................. 18"
1,1.0,".  ."
2,0.09722222222222221,""
2,0.09722222222222221,""
2,0.8333333333333333,"Sunrun Vulcan Issuer 2021-1, LLC  3  March 17, 2021"
2,0.027777777777777776,""
2,0.7777777777777777,"Executive Summary . This transaction report summarizes Kroll Bond Rating Agency’s (KBRA) analysis of Sunrun Vulcan Issuer 2021-1, LLC, . a solar lease and power purchase agreements (“PPA”) ABS transaction. The report is based on information regarding . the underlying contracts, solar equipment, insurance policies and the terms of the securitization as of March 17, 2021. . This report does not constitute a recommendation to buy, hold, or sell securities. ."
2,0.09722222222222221,""
2,0.6388888888888888,". As of January 31, 2021 (the “Cut-Off Date”), the transaction is collateralized by a diversified pool of 16,686 leases and . PPAs associated with residential solar photovoltaic installations (“PV Systems”), some of which have energy storage . equipment. The aggregate discounted solar asset balance (“ADSAB”), consisting of the discounted payments of the . leases and PPAs is approximately $279.6 million. The securitization share of the ADSAB is approximately $251.3 million. . The portfolio consists of approximately 84.7% PPA agreements and 15.3% lease agreements by ADSAB of host customer . solar assets and approximately 83.9% PPA agreements and 16.1% lease agreements by number. The weighted average . original tenor of the contracts is 256 months and the weighted average remaining term is 246 months. The weighted . average FICO of the related customers of the PV Systems is 749. .  . KBRA analyzed the transaction using the Global General Rating Methodology for Asset-Backed Securities and the Global . Structured Finance Counterparty Methodology. In applying the methodology, KBRA analyzed the historical data associated with . solar collections, asset performance and the legal framework of the various tax equity structures and insurance policies. The . capital structure was tested by applying stressed assumptions in KBRA’s cash flow analysis of the transaction. ."
2,0.8888888888888888,"Transaction Parties . Issuer  Sunrun Vulcan Issuer 2021-1, LLC"
2,0.6944444444444444,"Depositor  Sunrun Vulcan Depositor 2021-1, LLC"
2,0.6666666666666667,"Originator  Vivint Solar Developer, LLC"
2,0.33333333333333337,"Transaction Manager  Vivint Solar Provider, LLC"
2,0.36111111111111116,"Performance Guarantor  Sunrun Inc. (“Sunrun”)"
2,0.25,"Transaction Transition . Manager / Indenture . Trustee / Custodian"
2,0.16666666666666669,"Wells Fargo Bank, National Association"
2,0.2777777777777778,"Project Companies"
2,0.4722222222222222,"Vivint Solar Fund 26 Project Company, LLC (Fund 26) . Vivint Solar Fund 27 Project Company, LLC (Fund 27) . Vivint Solar Owner VIII, LLC (Owner VIII)"
2,0.4444444444444444,"Managing Members"
2,0.5,"Fund 26 Project Company: Vivint Solar Fund 26 Manager, LLC . Fund 27 Project Company: Vivint Solar Fund 27 Manager, LLC . Owner VIII Project Company: Vivint Solar Owner VIII Manager, LLC"
2,0.8055555555555556,"Tax Loss Insurer  . (Fund 26) . AIG Specialty Insurance Company"
2,0.41666666666666663,"Initial Purchasers . Credit Suisse Securities (USA) LLC and Truist Securities, Inc."
2,0.09722222222222221,""
2,1.0,"Key Credit Considerations . +/−"
2,0.38888888888888884,"Experienced Originator / Servicer . Sunrun is an experienced and capable originator/aggregator and servicer of residential solar leases . and PPAs. The Company has been operating in the residential solar market since 2007 and is one . of the largest companies in the industry. Sunrun’s management team is experienced and has . managed the company through the financial crisis. As of December 31, 2020, the Company’s . portfolio performance has been strong with average delinquencies as a percentage of total billings . for receivables more than 120 days past due at 0.68%. KBRA believes the performance of the . Company’s portfolio reflects its underwriting, loss mitigation and collection practices."
2,0.5555555555555556,"On October 8, 2020, Sunrun completed its acquisition of Vivint Solar, Inc. (Vivint Solar). Vivint . Solar is a direct, wholly-owned subsidiary of Sunrun."
2,0.8611111111111112,"+"
2,0.7222222222222223,"Rated Notes"
2,0.9166666666666667,"Class. Initial Amount"
2,0.5277777777777778,"($000's)"
2,0.2222222222222222,"Interest"
2,0.6111111111111112,"Rate (%)"
2,0.3055555555555556,"Anticipated"
2,0.5833333333333334,"Repayment Date"
2,0.19444444444444442,"Final Maturity"
2,0.9722222222222223,"Date. KBRA Rating"
2,0.75,"Series 2021-1 Notes . 201,000 2.46%. July 31, 2028 January 30, 2052. A- (sf)"
2,0.9444444444444444,"Total. 201,000"
3,0.125,""
3,0.125,""
3,0.8,"Sunrun Vulcan Issuer 2021-1, LLC  4  March 17, 2021"
3,0.05,""
3,0.5,"Above Average Credit Profile of Underlying Customers"
3,0.35,"The weighted average FICO (by ADSAB) of the underlying customers of the PV Systems is 749. . Customers with a FICO greater than 700 represent approximately 74.3% of the PV Systems. Per . traditional credit metrics, these customers would be classified as “prime”."
3,0.9,"+"
3,0.2,"Lack of Historical Static Pool Data"
3,0.45,"Although Sunrun began offering leases and PPAs to homeowners in 2007, the portfolio has not . experienced a complete economic cycle. Further, residential solar systems are a relatively new . asset class and the business model for solar developers continues to evolve. As such, only limited . performance data is available for this sector. As a proxy, KBRA employed elements of its RMBS . methodologies to forecast payment defaults."
3,0.9,"−"
3,0.55,"Transaction Structure – Credit Enhancement"
3,0.4,"Transaction benefits from credit enhancement and a structure that accelerates principal payments . to the Notes upon weakening asset performance. The credit enhancement levels in the transaction . are sufficient to cover KBRA’s stressed cash flow assumptions for the assigned rating. Credit . enhancement for the notes consists of overcollateralization, a liquidity reserve account, a . supplemental reserve account, and excess cash flows:"
3,0.75,". ▪ . Overcollateralization: The Notes benefit from overcollateralization resulting from the . expected payments by the underlying customers of the PV Systems. At closing the . overcollateralization relative to the securitization share of the ADSAB is 20.0%."
3,0.6,"▪ . Liquidity Reserve Account: At closing a liquidity reserve account will be fully funded in an . amount equal to six months of projected interest for the Notes."
3,0.25,"▪ . Supplemental Reserve Account: At closing a supplemental reserve account will be funded . with $1.0 million plus the deposit associated with all assets that have not achieved permission . to operate (“PTO”). The account will accumulate additional funds over time for future inverter . replacement costs and the withdrawal option associated with the related fund."
3,0.7,"▪ . Excess cash flow: The transaction features excess cash flow, which results from the . difference between the discounted rate used to value cash flows expected from the aggregate . distributions to the respective managing members and the weighted average interest rate on . the Notes."
3,0.9,"+"
3,0.3,"Potential for Tax Basis Adjustments"
3,0.65,"The PV Systems were financed via limited liability companies (each a “Project Company”) whose . membership and economic interests are divided between a managing member and the related tax . equity investor (other than with respect to Owner VIII, which is owned solely by its managing . member). Each Project Company holds the right to an investment tax credit (“ITC”) in an amount . that is based on the purchase price of the PV Systems it owns. This is equal to the fair market . value (“FMV”) of the related PV Systems at the time of purchase, as established by an appraisal. . The tax equity investor maintains its substantial interest in the Project Company until the “flip . date”, which, depending on the tax equity fund, occurs either on a specified date or once the tax . equity investor realizes a specified rate of return.  .  . To the extent an IRS challenge results in an adjustment in the FMV of the PV Systems relating to . Fund 26, Vivint Solar effectively indemnifies the tax equity investor for the loss of ITCs. The Project . Company will have the benefit of a tax loss insurance policy to cover any such tax loss. For Fund . 26, Vivint Solar is the named insured, while Fund 26 is an additional insured. In general, the tax . loss insurance policy covers tax loss payments to the tax equity investor in an amount equal to a . minimum of 36% of the ITCs claimed by Fund 26 with respect to the PV Systems and fees and . expenses (“Contest Costs”) incurred by the Project Company related to its defense or appeal . against such fair market value related claim by the IRS.  .  . The insurer will be AIG Specialty Insurance Company (the “Tax Loss Insurer”) for Fund 26. KBRA . has performed a credit estimate of the Tax Loss Insurer and does not view its creditworthiness to . be a constraint on the rating of the notes, although it should be noted that the transaction . documents will not require the replacement of an insurer if an insurer is downgraded by one or . more credit rating agencies. .  .  ."
3,1.0,"−/+"
4,0.1388888888888889,""
4,0.1388888888888889,""
4,0.7222222222222223,"Sunrun Vulcan Issuer 2021-1, LLC  5  March 17, 2021"
4,0.05555555555555555,""
