page,priority,content
0,0.9565217391304348,"."
0,1.0,""
0,0.782608695652174,". © 2021 | Institutional Shareholder Services and/or its affiliates"
0,0.391304347826087,""
0,0.4782608695652174,""
0,0.43478260869565216,""
0,0.8695652173913043,".  . SECOND PARTY OPINION (SPO) .  .  . Sustainability Quality of the Issuer and Sustainability-Linked . Securities .  . Movida Participações S.A  . 18 January 2021"
0,0.2608695652173913,""
0,0.2608695652173913,""
0,0.2608695652173913,""
0,0.2608695652173913,""
0,0.2608695652173913,""
0,0.826086956521739,"VERIFICATION PARAMETERS"
0,0.6521739130434783,"Type(s) of instruments . contemplated"
0,0.5652173913043478,"Sustainability-Linked Securities"
0,0.6086956521739131,"Relevant standards  Sustainability-Linked Bond Principles, as administered by ICMA"
0,0.6956521739130435,"Lifecycle  Pre-issuance verification"
0,0.5217391304347826,"Validity"
0,0.7391304347826088,"As long as Movida’s Sustainability-Linked Financing Framework . and benchmarks for the Sustainability Performance target(s) . remain unchanged"
0,0.08695652173913043,""
0,0.08695652173913043,""
0,0.08695652173913043,""
0,0.9130434782608695,""
1,0.875,"S E C O N D  P A R T Y  O P I N I O N  . Sustainability Quality of the Issuer  . and Sustainability-Linked Securities .  .  ."
1,0.8125,"I S S C O R P O R A T E S O L U T I O N S . C O M / E S G   2  o f  2 3"
1,0.9375,"CONTENTS"
1,0.0625,""
1,0.1875,"SCOPE OF WORK ..................................................................................................................................... 3"
1,0.4375,"ISS ESG SPO ASSESSMENT SUMMARY .................................................................................................... 4"
1,0.3125,"ISS ESG SPO ASSESSMENT ....................................................................................................................... 5"
1,0.5625,"PART 1: KPI SELECTION & SPT CALIBRATION ...................................................................................... 5"
1,0.75,"PART 2: ALIGNMENT WITH ICMA SUSTAINABILITY-LINKED BOND PRINCIPLES ............................... 14"
1,0.625,"PART 3: LINK TO Movida’S SUSTAINABILITY STRATEGY .................................................................... 17"
1,0.375,"ANNEX 1: Methodology ........................................................................................................................ 21"
1,0.5,"ANNEX 3: Quality management processes ........................................................................................... 22"
1,0.25,"About ISS ESG SPO ................................................................................................................................ 23"
1,0.125,""
1,0.6875,""
1,1.0,"."
2,0.7857142857142857,"S E C O N D  P A R T Y  O P I N I O N  . Sustainability Quality of the Issuer  . and Sustainability-Linked Securities .  .  ."
2,0.14285714285714288,"I S S C O R P O R A T E S O L U T I O N S . C O M / E S G   3  o f  2 3"
2,0.9285714285714286,"SCOPE OF WORK"
2,0.6428571428571429,"Movida Participações S.A (“Movida” or “the issuer”) commissioned ISS ESG to assist with its . Sustainability-Linked Financing Framework by assessing three core elements to determine the . sustainability quality of the instrument:"
2,0.35714285714285715,"1. The sustainability credibility of the KPI selected and Sustainability Performance Target (SPT)"
2,0.5,"calibrated – whether the KPI selected is core, relevant and material to the issuer’s business . model and sector, and whether the associated target is ambitious."
2,0.5714285714285715,"2. Movida’s Sustainability-Linked Financing Framework (January 2021 version) and the"
2,0.7142857142857143,"structural components of a potential transaction – benchmarked against the Sustainability-. Linked Bond Principles (SLBPs), as administered by the International Capital Market . Association (ICMA)."
2,0.28571428571428575,"3. Sustainability-Linked Securities link to Movida’s sustainability strategy – drawing on"
2,0.07142857142857144,"Movida’s overall sustainability profile and related objectives."
2,0.21428571428571427,""
2,0.8571428571428571,"MOVIDA BUSINESSES OVERVIEW"
